Time (s),USB Avg Power (mW)
558.9604,1992.0001
558.9624,1984.8
558.9644,1975.2001
558.9664,1975.2001
558.9684,1975.2001
558.9704,1977.6001
558.9724,1977.6001
558.9744,1975.2001
558.9764,1984.8
558.9784,1980.0001
558.9804,1980.0001
558.9824,1977.6001
558.9844,1980.0001
558.9864,1975.2001
558.9884,1977.6001
558.9904,1982.4
558.9924,1977.6001
558.9944,1972.8
558.9964,2020.8
558.9984,1977.6001
559.0004,1980.0001
559.0024,1980.0001
559.0044,1977.6001
559.0064,1977.6001
559.0084,1987.2001
559.0104,1989.6001
559.0124,1977.6001
559.0144,1975.2001
559.0164,1975.2001
559.0184,1977.6001
559.0204,1980.0001
559.0224,1977.6001
559.0244,1975.2001
559.0264,1977.6001
559.0284,1977.6001
559.0304,1982.4
559.0324,1987.2001
559.0344,1980.0001
559.0364,1975.2001
559.0384,1989.6001
559.0404,1977.6001
559.0424,1977.6001
559.0444,1977.6001
559.0464,2020.8
559.0484,1980.0001
559.0504,1977.6001
559.0524,1977.6001
559.0544,1977.6001
559.0564,1980.0001
559.0584,1977.6001
559.0604,1980.0001
559.0624,1980.0001
559.0644,1980.0001
559.0664,1977.6001
559.0684,1980.0001
559.0704,2680.8
559.0724,2606.4001
559.0744,2551.2002
559.0764,2587.2002
559.0784,2311.2002
559.0804,2282.4001
559.0824,2294.4001
559.0844,2251.2002
559.0864,2296.8
559.0884,2035.2001
559.0904,1970.4
559.0924,1968.0001
559.0944,1965.6001
559.0964,2006.4
559.0984,1977.6001
559.1004,1980.0001
559.1024,1968.0001
559.1044,1963.2001
559.1064,1968.0001
559.1084,1968.0001
559.1104,1970.4
559.1124,1972.8
559.1144,1970.4
559.1164,1970.4
559.1184,1965.6001
559.1204,1970.4
559.1224,1968.0001
559.1244,1970.4
559.1264,1965.6001
559.1284,1965.6001
559.1304,1968.0001
559.1324,1968.0001
559.1344,1975.2001
559.1364,1968.0001
559.1384,1968.0001
559.1404,1970.4
559.1424,1963.2001
559.1444,1963.2001
559.1464,1999.2001
559.1484,1965.6001
559.1504,1972.8
559.1524,1965.6001
559.1544,1968.0001
559.1564,1968.0001
559.1584,1977.6001
559.1604,1989.6001
559.1624,1982.4
559.1644,1984.8
559.1664,1980.0001
559.1684,1992.0001
559.1704,1996.8
559.1724,1992.0001
559.1744,1992.0001
559.1764,1989.6001
559.1784,1992.0001
559.1804,1992.0001
559.1824,1980.0001
559.1844,1980.0001
559.1864,1980.0001
559.1884,1980.0001
559.1904,1980.0001
559.1924,1977.6001
559.1944,1977.6001
559.1964,1980.0001
559.1984,1980.0001
559.2004,1984.8
559.2024,1980.0001
559.2044,1980.0001
559.2064,1977.6001
559.2084,1980.0001
559.2104,1984.8
559.2124,1977.6001
559.2144,1987.2001
559.2164,1975.2001
559.2184,1977.6001
559.2204,1982.4
559.2224,1977.6001
559.2244,1987.2001
559.2264,1980.0001
559.2284,1977.6001
559.2304,1982.4
559.2324,1977.6001
559.2344,1980.0001
559.2364,1989.6001
559.2384,1977.6001
559.2404,1980.0001
559.2424,1982.4
559.2444,1980.0001
559.2464,1975.2001
559.2484,1975.2001
559.2504,1980.0001
559.2524,1980.0001
559.2544,1977.6001
559.2564,1977.6001
559.2584,1982.4
559.2604,1992.0001
559.2624,1975.2001
559.2644,1980.0001
559.2664,1982.4
559.2684,1975.2001
559.2704,1977.6001
559.2724,1977.6001
559.2744,1977.6001
559.2764,1977.6001
559.2784,1975.2001
559.2804,1980.0001
559.2824,1989.6001
559.2844,1980.0001
559.2864,1977.6001
559.2884,1980.0001
559.2904,1977.6001
559.2924,1980.0001
559.2944,1975.2001
559.2964,1977.6001
559.2984,1975.2001
559.3004,1975.2001
559.3024,1975.2001
559.3044,1980.0001
559.3064,1980.0001
559.3084,1975.2001
559.3104,1977.6001
559.3124,1975.2001
559.3144,1980.0001
559.3164,1984.8
559.3184,1975.2001
559.3204,1977.6001
559.3224,1977.6001
559.3244,1975.2001
559.3264,1975.2001
559.3284,1977.6001
559.3304,1977.6001
559.3324,1975.2001
559.3344,1977.6001
559.3364,1977.6001
559.3384,1977.6001
559.3404,1980.0001
559.3424,1975.2001
559.3444,1975.2001
559.3464,1977.6001
559.3484,1977.6001
559.3504,1975.2001
559.3524,1970.4
559.3544,1977.6001
559.3564,1977.6001
559.3584,1980.0001
559.3604,1980.0001
559.3624,1977.6001
559.3644,1977.6001
559.3664,1980.0001
559.3684,1982.4
559.3704,1984.8
559.3724,1975.2001
559.3744,1977.6001
559.3764,1977.6001
559.3784,1977.6001
559.3804,1975.2001
559.3824,1977.6001
559.3844,1982.4
559.3864,1980.0001
559.3884,1977.6001
559.3904,1980.0001
559.3924,1972.8
559.3944,1980.0001
559.3964,1975.2001
559.3984,2016.0001
559.4004,1977.6001
559.4024,1972.8
559.4044,1980.0001
559.4064,1980.0001
559.4084,1977.6001
559.4104,1980.0001
559.4124,1977.6001
559.4144,1977.6001
559.4164,1977.6001
559.4184,1975.2001
559.4204,1987.2001
559.4224,1975.2001
559.4244,1975.2001
559.4264,1975.2001
559.4284,1977.6001
559.4304,1980.0001
559.4324,1975.2001
559.4344,1977.6001
559.4364,1977.6001
559.4384,1977.6001
559.4404,1977.6001
559.4424,1984.8
559.4444,1977.6001
559.4464,1977.6001
559.4484,2016.0001
559.4504,1977.6001
559.4524,1977.6001
559.4544,1975.2001
559.4564,1977.6001
559.4584,1975.2001
559.4604,1977.6001
559.4624,1977.6001
559.4644,1982.4
559.4664,1977.6001
559.4684,1977.6001
559.4704,1980.0001
559.4724,1980.0001
559.4744,1980.0001
559.4764,1980.0001
559.4784,1977.6001
559.4804,1977.6001
559.4824,1977.6001
559.4844,1977.6001
559.4864,1987.2001
559.4884,1977.6001
559.4904,1977.6001
559.4924,1975.2001
559.4944,1975.2001
559.4964,1975.2001
559.4984,2020.8
559.5004,1977.6001
559.5024,1975.2001
559.5044,1980.0001
559.5064,1977.6001
559.5084,1977.6001
559.5104,1977.6001
559.5124,1977.6001
559.5144,1975.2001
559.5164,1980.0001
559.5184,1980.0001
559.5204,1989.6001
559.5224,1987.2001
559.5244,1980.0001
559.5264,1980.0001
559.5284,1980.0001
559.5304,1977.6001
559.5324,1977.6001
559.5344,1982.4
559.5364,1987.2001
559.5384,1984.8
559.5404,1980.0001
559.5424,1975.2001
559.5444,1987.2001
559.5464,1977.6001
559.5484,1975.2001
559.5504,1977.6001
559.5524,1972.8
559.5544,1977.6001
559.5564,1977.6001
559.5584,1999.2001
559.5604,1886.4
559.5624,1872.0001
559.5644,1874.4
559.5664,1872.0001
559.5684,1872.0001
559.5704,1874.4
559.5724,1872.0001
559.5744,1872.0001
559.5764,1874.4
559.5784,1869.6001
559.5804,1867.2001
559.5824,1840.8
559.5844,1845.6001
559.5864,1840.8
559.5884,1843.2001
559.5904,1843.2001
559.5924,1840.8
559.5944,1843.2001
559.5964,1840.8
559.5984,1862.4
559.6004,1843.2001
559.6024,1843.2001
559.6044,1848.0001
559.6064,1843.2001
559.6084,1843.2001
559.6104,1843.2001
559.6124,1843.2001
559.6144,1843.2001
559.6164,1843.2001
559.6184,1843.2001
559.6204,1840.8
559.6224,1843.2001
559.6244,1845.6001
559.6264,1840.8
559.6284,1840.8
559.6304,1840.8
559.6324,1840.8
559.6344,1843.2001
559.6364,1840.8
559.6384,1843.2001
559.6404,1843.2001
559.6424,1840.8
559.6444,1843.2001
559.6464,1840.8
559.6484,1840.8
559.6504,1843.2001
559.6524,1843.2001
559.6544,1845.6001
559.6564,1843.2001
559.6584,1840.8
559.6604,1843.2001
559.6624,1840.8
559.6644,1843.2001
559.6664,1840.8
559.6684,1840.8
559.6704,1843.2001
559.6724,1840.8
559.6744,1845.6001
559.6764,1843.2001
559.6784,1840.8
559.6804,1843.2001
559.6824,1843.2001
559.6844,1848.0001
559.6864,1843.2001
559.6884,1840.8
559.6904,1840.8
559.6924,1843.2001
559.6944,1843.2001
559.6964,1840.8
559.6984,1840.8
559.7004,1843.2001
559.7024,1843.2001
559.7044,1845.6001
559.7064,1843.2001
559.7084,1845.6001
559.7104,1843.2001
559.7124,1840.8
559.7144,1845.6001
559.7164,1840.8
559.7184,1840.8
559.7204,1845.6001
559.7224,1840.8
559.7244,1848.0001
559.7264,1840.8
559.7284,1840.8
559.7304,1843.2001
559.7324,1840.8
559.7344,1845.6001
559.7364,1843.2001
559.7384,1840.8
559.7404,1845.6001
559.7424,1840.8
559.7444,1845.6001
559.7464,1843.2001
559.7484,1840.8
559.7504,1845.6001
559.7524,1840.8
559.7544,1845.6001
559.7564,1840.8
559.7584,1843.2001
559.7604,1843.2001
559.7624,1840.8
559.7644,1845.6001
559.7664,1843.2001
559.7684,1840.8
559.7704,1845.6001
559.7724,1840.8
559.7744,1848.0001
559.7764,1843.2001
559.7784,1843.2001
559.7804,1843.2001
559.7824,1843.2001
559.7844,1848.0001
559.7864,1843.2001
559.7884,1840.8
559.7904,1843.2001
559.7924,1843.2001
559.7944,1845.6001
559.7964,1843.2001
559.7984,1843.2001
559.8004,1872.0001
559.8024,1843.2001
559.8044,1848.0001
559.8064,1843.2001
559.8084,1843.2001
559.8104,1845.6001
559.8124,1843.2001
559.8144,1845.6001
559.8164,1843.2001
559.8184,1843.2001
559.8204,1845.6001
559.8224,1843.2001
559.8244,1845.6001
559.8264,1843.2001
559.8284,1840.8
559.8304,1843.2001
559.8324,1843.2001
559.8344,1845.6001
559.8364,1843.2001
559.8384,1840.8
559.8404,1843.2001
559.8424,1843.2001
559.8444,1845.6001
559.8464,1843.2001
559.8484,1840.8
559.8504,1869.6001
559.8524,1843.2001
559.8544,1845.6001
559.8564,1840.8
559.8584,1843.2001
559.8604,1845.6001
559.8624,1840.8
559.8644,1867.2001
559.8664,1864.8
559.8684,1867.2001
559.8704,1838.4
559.8724,1869.6001
559.8744,1867.2001
559.8764,1867.2001
559.8784,1864.8
559.8804,1869.6001
559.8824,1867.2001
559.8844,1867.2001
559.8864,1867.2001
559.8884,1836.0001
559.8904,1869.6001
559.8924,1869.6001
559.8944,1867.2001
559.8964,1867.2001
559.8984,1867.2001
559.9004,1912.8
559.9024,1869.6001
559.9044,1867.2001
559.9064,1833.6001
559.9084,1869.6001
559.9104,1869.6001
559.9124,1867.2001
559.9144,1869.6001
559.9164,1864.8
559.9184,1864.8
559.9204,1869.6001
559.9224,1864.8
559.9244,1836.0001
559.9264,1867.2001
559.9284,1864.8
559.9304,1867.2001
559.9324,1867.2001
559.9344,1867.2001
559.9364,1867.2001
559.9384,1864.8
559.9404,1867.2001
559.9424,1836.0001
559.9444,1867.2001
559.9464,1867.2001
559.9484,1867.2001
559.9504,1896.0001
559.9524,1867.2001
559.9544,1867.2001
559.9564,1864.8
559.9584,1867.2001
559.9604,1836.0001
559.9624,1867.2001
559.9644,1869.6001
559.9664,1867.2001
559.9684,1864.8
559.9704,1869.6001
559.9724,1867.2001
559.9744,1869.6001
559.9764,1869.6001
559.9784,1833.6001
559.9804,1867.2001
559.9824,1867.2001
559.9844,1867.2001
559.9864,1867.2001
559.9884,1864.8
559.9904,1869.6001
559.9924,1867.2001
559.9944,1867.2001
559.9964,1833.6001
559.9984,1867.2001
560.0004,1898.4
560.0024,1867.2001
560.0044,1867.2001
560.0064,1867.2001
560.0084,1864.8
560.0104,1867.2001
560.0124,1867.2001
560.0144,1836.0001
560.0164,1867.2001
560.0184,1864.8
560.0204,1869.6001
560.0224,1867.2001
560.0244,1867.2001
560.0264,1864.8
560.0284,1867.2001
560.0304,1869.6001
560.0324,1833.6001
560.0344,1867.2001
560.0364,1864.8
560.0384,1867.2001
560.0404,1869.6001
560.0424,1867.2001
560.0444,1852.8
560.0464,1855.2001
560.0484,1852.8
560.0504,1824.0001
560.0524,1852.8
560.0544,1852.8
560.0564,1855.2001
560.0584,1852.8
560.0604,1855.2001
560.0624,1855.2001
560.0644,1855.2001
560.0664,1852.8
560.0684,1821.6001
560.0704,1855.2001
560.0724,1855.2001
560.0744,1852.8
560.0764,1852.8
560.0784,1850.4
560.0804,1857.6001
560.0824,1855.2001
560.0844,1855.2001
560.0864,1821.6001
560.0884,2395.2002
560.0904,2462.4001
560.0924,2263.2002
560.0944,2215.2002
560.0964,2196
560.0984,2136
560.1004,2119.2002
560.1024,2224.8
560.1044,2128.8
560.1064,2275.2002
560.1084,2205.6001
560.1104,2215.2002
560.1124,2186.4001
560.1144,2167.2002
560.1164,2184
560.1184,2181.6001
560.1204,2176.8
560.1224,2136
560.1244,2152.8
560.1264,2145.6001
560.1284,2160
560.1304,2210.4001
560.1324,2172
560.1344,2186.4001
560.1364,2184
560.1384,2152.8
560.1404,2200.8
560.1424,2210.4001
560.1444,2212.8
560.1464,2313.6001
560.1484,2222.4001
560.1504,2198.4001
560.1524,2172
560.1544,2169.6001
560.1564,2222.4001
560.1584,2124
560.1604,2203.2002
560.1624,2193.6001
560.1644,2172
560.1664,2188.8
560.1684,2167.2002
560.1704,2217.6001
560.1724,2160
560.1744,2296.8
560.1764,2186.4001
560.1784,2138.4001
560.1804,2133.6001
560.1824,2193.6001
560.1844,2200.8
560.1864,2162.4001
560.1884,2184
560.1904,2318.4001
560.1924,2232
560.1944,2200.8
560.1964,2198.4001
560.1984,2210.4001
560.2004,2316
560.2024,2205.6001
560.2044,2102.4001
560.2064,2109.6001
560.2084,2133.6001
560.2104,2126.4001
560.2124,2167.2002
560.2144,2193.6001
560.2164,2138.4001
560.2184,2121.6001
560.2204,2128.8
560.2224,2116.8
560.2244,2157.6001
560.2264,2164.8
560.2284,2116.8
560.2304,2133.6001
560.2324,2133.6001
560.2344,2270.4001
560.2364,2200.8
560.2384,2193.6001
560.2404,2179.2002
560.2424,2152.8
560.2444,2193.6001
560.2464,2227.2002
560.2484,2181.6001
560.2504,2193.6001
560.2524,2222.4001
560.2544,2148
560.2564,2280
560.2584,2191.2002
560.2604,2162.4001
560.2624,2212.8
560.2644,2157.6001
560.2664,2220
560.2684,2222.4001
560.2704,2174.4001
560.2724,2150.4001
560.2744,2126.4001
560.2764,2186.4001
560.2784,2181.6001
560.2804,2174.4001
560.2824,2124
560.2844,2138.4001
560.2864,2196
560.2884,2136
560.2904,2152.8
560.2924,2157.6001
560.2944,2186.4001
560.2964,2133.6001
560.2984,2148
560.3004,2186.4001
560.3024,2222.4001
560.3044,2131.2002
560.3064,2145.6001
560.3084,2162.4001
560.3104,2169.6001
560.3124,2181.6001
560.3144,2164.8
560.3164,2258.4001
560.3184,2119.2002
560.3204,2116.8
560.3224,2107.2002
560.3244,2114.4001
560.3264,2148
560.3284,2097.6001
560.3304,2102.4001
560.3324,2092.8
560.3344,2080.8
560.3364,2143.2002
560.3384,2169.6001
560.3404,2061.6001
560.3424,2044.8
560.3444,2044.8
560.3464,2047.2001
560.3484,2174.4001
560.3504,2188.8
560.3524,2167.2002
560.3544,2131.2002
560.3564,2131.2002
560.3584,2157.6001
560.3604,2186.4001
560.3624,2172
560.3644,2188.8
560.3664,2176.8
560.3684,2244
560.3704,2217.6001
560.3724,2181.6001
560.3744,2174.4001
560.3764,2172
560.3784,2162.4001
560.3804,2092.8
560.3824,2162.4001
560.3844,2260.8
560.3864,2169.6001
560.3884,2143.2002
560.3904,2196
560.3924,2210.4001
560.3944,2200.8
560.3964,2181.6001
560.3984,2152.8
560.4004,2176.8
560.4024,2150.4001
560.4044,2114.4001
560.4064,2188.8
560.4084,2167.2002
560.4104,2138.4001
560.4124,2140.8
560.4144,2136
560.4164,2145.6001
560.4184,2160
560.4204,2126.4001
560.4224,2128.8
560.4244,2157.6001
560.4264,2260.8
560.4284,2191.2002
560.4304,2258.4001
560.4324,2157.6001
560.4344,2131.2002
560.4364,2229.6001
560.4384,2208
560.4404,2174.4001
560.4424,2172
560.4444,2172
560.4464,2227.2002
560.4484,2208
560.4504,2196
560.4524,2186.4001
560.4544,2198.4001
560.4564,2268
560.4584,2152.8
560.4604,2193.6001
560.4624,2157.6001
560.4644,2152.8
560.4664,2167.2002
560.4684,2162.4001
560.4704,2179.2002
560.4724,2136
560.4744,2136
560.4764,2136
560.4784,2133.6001
560.4804,2148
560.4824,2186.4001
560.4844,2148
560.4864,2193.6001
560.4884,2100
560.4904,2148
560.4924,2179.2002
560.4944,2114.4001
560.4964,2095.2002
560.4984,2090.4001
560.5004,2140.8
560.5024,2104.8
560.5044,2131.2002
560.5064,2119.2002
560.5084,2112
560.5104,2109.6001
560.5124,2104.8
560.5144,2102.4001
560.5164,2107.2002
560.5184,2121.6001
560.5204,2102.4001
560.5224,2126.4001
560.5244,2114.4001
560.5264,2116.8
560.5284,2114.4001
560.5304,2114.4001
560.5324,2107.2002
560.5344,2112
560.5364,2109.6001
560.5384,2104.8
560.5404,2109.6001
560.5424,2107.2002
560.5444,2109.6001
560.5464,2102.4001
560.5484,2128.8
560.5504,2119.2002
560.5524,2116.8
560.5544,2119.2002
560.5564,2116.8
560.5584,2114.4001
560.5604,2140.8
560.5624,2126.4001
560.5644,2126.4001
560.5664,2112
560.5684,2119.2002
560.5704,2100
560.5724,2092.8
560.5744,2088
560.5764,2092.8
560.5784,2090.4001
560.5804,2097.6001
560.5824,2090.4001
560.5844,2172
560.5864,2119.2002
560.5884,2196
560.5904,2188.8
560.5924,2460
560.5944,2280
560.5964,2234.4001
560.5984,2229.6001
560.6004,2224.8
560.6024,2181.6001
560.6044,2260.8
560.6064,2212.8
560.6084,2210.4001
560.6104,2208
560.6124,2196
560.6144,2289.6001
560.6164,2248.8
560.6184,2198.4001
560.6204,2205.6001
560.6224,2215.2002
560.6244,2224.8
560.6264,2203.2002
560.6284,2215.2002
560.6304,2234.4001
560.6324,2215.2002
560.6344,2203.2002
560.6364,2239.2002
560.6384,2282.4001
560.6404,2186.4001
560.6424,2092.8
560.6444,2119.2002
560.6464,1855.2001
560.6484,1881.6001
560.6504,1884.0001
560.6524,1881.6001
560.6544,1881.6001
560.6564,1879.2001
560.6584,1881.6001
560.6604,1884.0001
560.6624,1879.2001
560.6644,1879.2001
560.6664,1881.6001
560.6684,1881.6001
560.6704,1884.0001
560.6724,1879.2001
560.6744,1879.2001
560.6764,1879.2001
560.6784,1879.2001
560.6804,1884.0001
560.6824,1879.2001
560.6844,1881.6001
560.6864,1879.2001
560.6884,1879.2001
560.6904,1881.6001
560.6924,1879.2001
560.6944,1881.6001
560.6964,1879.2001
560.6984,1879.2001
560.7004,1881.6001
560.7024,1879.2001
560.7044,1879.2001
560.7064,1869.6001
560.7084,1869.6001
560.7104,1872.0001
560.7124,1867.2001
560.7144,1867.2001
560.7164,1872.0001
560.7184,1869.6001
560.7204,1874.4
560.7224,1869.6001
560.7244,1869.6001
560.7264,1869.6001
560.7284,1867.2001
560.7304,1872.0001
560.7324,1867.2001
560.7344,1869.6001
560.7364,1869.6001
560.7384,1869.6001
560.7404,1869.6001
560.7424,1869.6001
560.7444,1869.6001
560.7464,1970.4
560.7484,1876.8
560.7504,1879.2001
560.7524,1831.2001
560.7544,1876.8
560.7564,1831.2001
560.7584,1879.2001
560.7604,1838.4
560.7624,1876.8
560.7664,1876.8
560.7684,1845.6001
560.7704,1874.4
560.7724,1855.2001
560.7744,1872.0001
560.7764,1874.4
560.7784,1852.8
560.7804,1876.8
560.7824,1838.4
560.7844,1876.8
560.7864,1833.6001
560.7884,1876.8
560.7904,1833.6001
560.7924,1874.4
560.7944,1831.2001
560.7964,1874.4
560.7984,1826.4
560.8004,1874.4
560.8024,1828.8
560.8044,1874.4
560.8064,1843.2001
560.8084,1874.4
560.8104,1852.8
560.8124,1874.4
560.8144,1862.4
560.8164,1867.2001
560.8184,1874.4
560.8204,1840.8
560.8224,1874.4
560.8244,1838.4
560.8264,1886.4
560.8284,1843.2001
560.8304,1886.4
560.8324,1843.2001
560.8344,1886.4
560.8364,1838.4
560.8384,1884.0001
560.8404,1838.4
560.8424,1888.8
560.8444,1845.6001
560.8464,1884.0001
560.8484,1855.2001
560.8504,1886.4
560.8524,1864.8
560.8544,1881.6001
560.8564,1886.4
560.8584,1860.0001
560.8604,1886.4
560.8624,1848.0001
560.8644,1886.4
560.8664,1845.6001
560.8684,1886.4
560.8704,1845.6001
560.8724,1886.4
560.8744,1840.8
560.8764,1884.0001
560.8784,1838.4
560.8804,1886.4
560.8824,1840.8
560.8844,1884.0001
560.8864,1850.4
560.8884,1886.4
560.8904,1862.4
560.8924,1884.0001
560.8944,1879.2001
560.8964,1874.4
560.8984,1886.4
560.9004,1850.4
560.9024,1886.4
560.9044,1848.0001
560.9064,1929.6001
560.9084,1845.6001
560.9104,1888.8
560.9124,1840.8
560.9144,1886.4
560.9164,1838.4
560.9184,1886.4
560.9204,1843.2001
560.9224,1886.4
560.9244,1848.0001
560.9264,1886.4
560.9284,1857.6001
560.9304,1886.4
560.9324,1864.8
560.9344,1884.0001
560.9364,1884.0001
560.9384,1855.2001
560.9404,1886.4
560.9424,1850.4
560.9444,1886.4
560.9464,1845.6001
560.9484,1884.0001
560.9504,1848.0001
560.9524,1886.4
560.9544,1840.8
560.9564,1917.6001
560.9584,1838.4
560.9604,1888.8
560.9624,1840.8
560.9644,1886.4
560.9664,1855.2001
560.9684,1884.0001
560.9704,1864.8
560.9724,1886.4
560.9744,1879.2001
560.9764,1869.6001
560.9784,1886.4
560.9804,1852.8
560.9824,1886.4
560.9844,1848.0001
560.9864,1886.4
560.9884,1843.2001
560.9904,1886.4
560.9924,1843.2001
560.9944,1886.4
560.9964,1838.4
560.9984,1886.4
561.0004,1840.8
561.0024,1886.4
561.0044,1848.0001
561.0064,1917.6001
561.0084,1862.4
561.0104,1886.4
561.0124,1867.2001
561.0144,1879.2001
561.0164,1886.4
561.0184,1855.2001
561.0204,1888.8
561.0224,1848.0001
561.0244,1888.8
561.0264,1848.0001
561.0284,1884.0001
561.0304,1848.0001
561.0324,1886.4
561.0344,1840.8
561.0364,1884.0001
561.0384,1838.4
561.0404,1888.8
561.0424,1845.6001
561.0444,1886.4
561.0464,1857.6001
561.0484,1886.4
561.0504,1864.8
561.0524,1884.0001
561.0544,1884.0001
561.0564,1864.8
561.0584,1884.0001
561.0604,1852.8
561.0624,1884.0001
561.0644,1845.6001
561.0664,1886.4
561.0684,1845.6001
561.0704,1888.8
561.0724,1845.6001
561.0744,1888.8
561.0764,1840.8
561.0784,1886.4
561.0804,1843.2001
